OBJECTID,nom_rio,OBJECTID_2,nom_rio_2
56954,RIERA DE JAFRE,56960,SIN NOMBRE
56954,RIERA DE JAFRE,56962,SIN NOMBRE
56954,RIERA DE JAFRE,56963,SIN NOMBRE
56954,RIERA DE JAFRE,56964,SIN NOMBRE
56954,RIERA DE JAFRE,56968,SIN NOMBRE
56954,RIERA DE JAFRE,56969,SIN NOMBRE
56954,RIERA DE JAFRE,56970,SIN NOMBRE
56954,RIERA DE JAFRE,56978,SIN NOMBRE
56955,FONDO GRAN DEL MAS,56956,SIN NOMBRE
56955,FONDO GRAN DEL MAS,56958,SIN NOMBRE
56956,SIN NOMBRE,56956,SIN NOMBRE
56956,SIN NOMBRE,56957,SIN NOMBRE
56956,SIN NOMBRE,56958,SIN NOMBRE
56957,SIN NOMBRE,56957,SIN NOMBRE
56958,SIN NOMBRE,56956,SIN NOMBRE
56958,SIN NOMBRE,56958,SIN NOMBRE
56960,SIN NOMBRE,56960,SIN NOMBRE
56960,SIN NOMBRE,56961,SIN NOMBRE
56961,SIN NOMBRE,56961,SIN NOMBRE
56962,SIN NOMBRE,56962,SIN NOMBRE
56963,SIN NOMBRE,56963,SIN NOMBRE
56964,SIN NOMBRE,56964,SIN NOMBRE
56965,FONDO DE LES LLENTIES,56966,SIN NOMBRE
56965,FONDO DE LES LLENTIES,56967,SIN NOMBRE
56966,SIN NOMBRE,56966,SIN NOMBRE
56967,SIN NOMBRE,56967,SIN NOMBRE
56968,SIN NOMBRE,56968,SIN NOMBRE
56969,SIN NOMBRE,56969,SIN NOMBRE
56970,SIN NOMBRE,56970,SIN NOMBRE
56972,FONDO DE LES CONQUES,56973,SIN NOMBRE
56973,SIN NOMBRE,56973,SIN NOMBRE
56976,FONDO DE LA PENYA BLANCA,56977,SIN NOMBRE
56977,SIN NOMBRE,56977,SIN NOMBRE
56978,SIN NOMBRE,56978,SIN NOMBRE
56979,FONDO DE VALLGRASSA,56980,SIN NOMBRE
56979,FONDO DE VALLGRASSA,56981,SIN NOMBRE
56980,SIN NOMBRE,56980,SIN NOMBRE
56981,SIN NOMBRE,56981,SIN NOMBRE
56983,RIERA DE CARXOL,56987,SIN NOMBRE
56983,RIERA DE CARXOL,56988,SIN NOMBRE
56985,FONDO DE LA TRONERA,56986,SIN NOMBRE
56986,SIN NOMBRE,56986,SIN NOMBRE
56987,SIN NOMBRE,56987,SIN NOMBRE
56987,SIN NOMBRE,56988,SIN NOMBRE
56988,SIN NOMBRE,56987,SIN NOMBRE
56988,SIN NOMBRE,56988,SIN NOMBRE
56989,SIN NOMBRE,56989,SIN NOMBRE
56990,TORRENT DE L'ESPLUGA,56991,SIN NOMBRE
56990,TORRENT DE L'ESPLUGA,56992,SIN NOMBRE
56991,SIN NOMBRE,56991,SIN NOMBRE
56992,SIN NOMBRE,56992,SIN NOMBRE
56993,SIN NOMBRE,56993,SIN NOMBRE
56994,RIERA DE BEGUES,56995,SIN NOMBRE
56994,RIERA DE BEGUES,57004,SIN NOMBRE
56994,RIERA DE BEGUES,57005,SIN NOMBRE
56994,RIERA DE BEGUES,57020,SIN NOMBRE
56994,RIERA DE BEGUES,57021,SIN NOMBRE
56994,RIERA DE BEGUES,57022,SIN NOMBRE
56994,RIERA DE BEGUES,57025,SIN NOMBRE
56994,RIERA DE BEGUES,57028,SIN NOMBRE
56994,RIERA DE BEGUES,57029,SIN NOMBRE
56994,RIERA DE BEGUES,57031,SIN NOMBRE
56994,RIERA DE BEGUES,57047,SIN NOMBRE
56994,RIERA DE BEGUES,57048,SIN NOMBRE
56994,RIERA DE BEGUES,57049,SIN NOMBRE
56994,RIERA DE BEGUES,57053,SIN NOMBRE
56994,RIERA DE BEGUES,57057,SIN NOMBRE
56994,RIERA DE BEGUES,57059,SIN NOMBRE
56994,RIERA DE BEGUES,57060,SIN NOMBRE
56994,RIERA DE BEGUES,57064,SIN NOMBRE
56995,SIN NOMBRE,56995,SIN NOMBRE
56996,RASA DE CAL VEGUERA,56997,SIN NOMBRE
56997,SIN NOMBRE,56997,SIN NOMBRE
56998,FONDO DE QUEROL,57000,SIN NOMBRE
57000,SIN NOMBRE,57000,SIN NOMBRE
57001,FONDO DE SINIA,57002,SIN NOMBRE
57002,SIN NOMBRE,57002,SIN NOMBRE
57004,SIN NOMBRE,57004,SIN NOMBRE
57005,SIN NOMBRE,57005,SIN NOMBRE
57006,RIERA DELS PELAGONS,57007,SIN NOMBRE
57006,RIERA DELS PELAGONS,57010,SIN NOMBRE
57007,SIN NOMBRE,57007,SIN NOMBRE
57010,SIN NOMBRE,57010,SIN NOMBRE
57011,RIERA DELS VIDRERS,57013,SIN NOMBRE
57011,RIERA DELS VIDRERS,57014,SIN NOMBRE
57011,RIERA DELS VIDRERS,57015,SIN NOMBRE
57011,RIERA DELS VIDRERS,57016,SIN NOMBRE
57011,RIERA DELS VIDRERS,57018,SIN NOMBRE
57013,SIN NOMBRE,57013,SIN NOMBRE
57014,SIN NOMBRE,57014,SIN NOMBRE
57015,SIN NOMBRE,57015,SIN NOMBRE
57016,SIN NOMBRE,57016,SIN NOMBRE
57018,SIN NOMBRE,57018,SIN NOMBRE
57020,SIN NOMBRE,57020,SIN NOMBRE
57021,SIN NOMBRE,57021,SIN NOMBRE
57022,SIN NOMBRE,57022,SIN NOMBRE
57023,FONDO DEL COCO,57024,SIN NOMBRE
57024,SIN NOMBRE,57024,SIN NOMBRE
57025,SIN NOMBRE,57025,SIN NOMBRE
57026,FONDO DE CAN MALET,57027,SIN NOMBRE
57027,SIN NOMBRE,57027,SIN NOMBRE
57028,SIN NOMBRE,57028,SIN NOMBRE
57029,SIN NOMBRE,57029,SIN NOMBRE
57031,SIN NOMBRE,57031,SIN NOMBRE
57032,RIERA D'OLESETA,57034,SIN NOMBRE
57032,RIERA D'OLESETA,57043,SIN NOMBRE
57032,RIERA D'OLESETA,57044,SIN NOMBRE
57032,RIERA D'OLESETA,57045,SIN NOMBRE
57032,RIERA D'OLESETA,57046,SIN NOMBRE
57034,SIN NOMBRE,57034,SIN NOMBRE
57034,SIN NOMBRE,57035,SIN NOMBRE
57035,SIN NOMBRE,57035,SIN NOMBRE
57038,TORRENT LLEVENSONS,57039,SIN NOMBRE
57038,TORRENT LLEVENSONS,57040,SIN NOMBRE
57039,SIN NOMBRE,57039,SIN NOMBRE
57039,SIN NOMBRE,57040,SIN NOMBRE
57040,SIN NOMBRE,57039,SIN NOMBRE
57040,SIN NOMBRE,57040,SIN NOMBRE
57043,SIN NOMBRE,57043,SIN NOMBRE
57044,SIN NOMBRE,57044,SIN NOMBRE
57045,SIN NOMBRE,57045,SIN NOMBRE
57046,SIN NOMBRE,57046,SIN NOMBRE
57047,SIN NOMBRE,57047,SIN NOMBRE
57048,SIN NOMBRE,57048,SIN NOMBRE
57049,SIN NOMBRE,57049,SIN NOMBRE
57050,FONDO DE CAN MAÇANA,57051,SIN NOMBRE
57050,FONDO DE CAN MAÇANA,57052,SIN NOMBRE
57051,SIN NOMBRE,57051,SIN NOMBRE
57051,SIN NOMBRE,57052,SIN NOMBRE
57052,SIN NOMBRE,57051,SIN NOMBRE
57052,SIN NOMBRE,57052,SIN NOMBRE
57053,SIN NOMBRE,57053,SIN NOMBRE
57054,RIERA DE CAN SADURNI,57055,SIN NOMBRE
57054,RIERA DE CAN SADURNI,57056,SIN NOMBRE
57055,SIN NOMBRE,57055,SIN NOMBRE
57055,SIN NOMBRE,57056,SIN NOMBRE
57056,SIN NOMBRE,57055,SIN NOMBRE
57056,SIN NOMBRE,57056,SIN NOMBRE
57057,SIN NOMBRE,57057,SIN NOMBRE
57059,SIN NOMBRE,57059,SIN NOMBRE
57060,SIN NOMBRE,57060,SIN NOMBRE
57061,RIERA DE LA CLOTA,57062,SIN NOMBRE
57061,RIERA DE LA CLOTA,57063,SIN NOMBRE
57062,SIN NOMBRE,57062,SIN NOMBRE
57062,SIN NOMBRE,57063,SIN NOMBRE
57063,SIN NOMBRE,57062,SIN NOMBRE
57063,SIN NOMBRE,57063,SIN NOMBRE
57064,SIN NOMBRE,57064,SIN NOMBRE
57065,RIERA DE VILAFRANCA,57066,SIN NOMBRE
57066,SIN NOMBRE,57066,SIN NOMBRE
57070,RIERA DE CANYELLES,57071,SIN NOMBRE
57070,RIERA DE CANYELLES,57072,SIN NOMBRE
57071,SIN NOMBRE,57071,SIN NOMBRE
57072,SIN NOMBRE,57072,SIN NOMBRE
57073,FONDO DE LA VALL,57077,SIN NOMBRE
57077,SIN NOMBRE,57077,SIN NOMBRE
57078,RIERA DE SANT MARÇAL,57079,SIN NOMBRE
57078,RIERA DE SANT MARÇAL,57080,SIN NOMBRE
57078,RIERA DE SANT MARÇAL,57081,SIN NOMBRE
57079,SIN NOMBRE,57079,SIN NOMBRE
57080,SIN NOMBRE,57080,SIN NOMBRE
57081,SIN NOMBRE,57081,SIN NOMBRE
57082,TORRENT DE LES GUNYOLES,57083,SIN NOMBRE
57083,SIN NOMBRE,57083,SIN NOMBRE
57084,TORRENT D'AIGUADOLÇ,57085,SIN NOMBRE
57084,TORRENT D'AIGUADOLÇ,57087,SIN NOMBRE
57085,SIN NOMBRE,57085,SIN NOMBRE
57085,SIN NOMBRE,57086,SIN NOMBRE
57085,SIN NOMBRE,57087,SIN NOMBRE
57086,SIN NOMBRE,57086,SIN NOMBRE
57087,SIN NOMBRE,57085,SIN NOMBRE
57087,SIN NOMBRE,57087,SIN NOMBRE
57088,SIN NOMBRE,57088,SIN NOMBRE
57089,RIERA DE VALLCARCA,57091,SIN NOMBRE
57091,SIN NOMBRE,57091,SIN NOMBRE
57094,FONDO DEL SALT,57098,SIN NOMBRE
57094,FONDO DEL SALT,57099,SIN NOMBRE
57095,FONDO DE LES COVES,57096,SIN NOMBRE
57095,FONDO DE LES COVES,57097,SIN NOMBRE
57096,SIN NOMBRE,57096,SIN NOMBRE
57097,SIN NOMBRE,57097,SIN NOMBRE
57098,SIN NOMBRE,57098,SIN NOMBRE
57099,SIN NOMBRE,57099,SIN NOMBRE
57100,SIN NOMBRE,57100,SIN NOMBRE
57101,RIERA DE VALLBONA,57102,SIN NOMBRE
57102,SIN NOMBRE,57102,SIN NOMBRE
57106,FONDO DEL CELLER,57110,SIN NOMBRE
57107,RIERA SECA,57109,SIN NOMBRE
57109,SIN NOMBRE,57109,SIN NOMBRE
57110,SIN NOMBRE,57110,SIN NOMBRE
57111,TORRENT DE LES COMES,57112,SIN NOMBRE
57112,SIN NOMBRE,57112,SIN NOMBRE
57113,RIERA DE SANT CLIMENT,57118,SIN NOMBRE
57114,RIERA DE SANT LLORENÇ,57116,SIN NOMBRE
57114,RIERA DE SANT LLORENÇ,57117,SIN NOMBRE
57116,SIN NOMBRE,57116,SIN NOMBRE
57117,SIN NOMBRE,57117,SIN NOMBRE
57118,SIN NOMBRE,57118,SIN NOMBRE
57119,RIERA DE SALOM,57120,SIN NOMBRE
57119,RIERA DE SALOM,57121,SIN NOMBRE
57119,RIERA DE SALOM,57122,SIN NOMBRE
57120,SIN NOMBRE,57120,SIN NOMBRE
57121,SIN NOMBRE,57121,SIN NOMBRE
57122,SIN NOMBRE,57122,SIN NOMBRE
57124,RIERA DE CAN CARRERES,57125,SIN NOMBRE
57125,SIN NOMBRE,57125,SIN NOMBRE
57126,BRAÇ DE LA VIDALA,57127,SIN NOMBRE
57127,SIN NOMBRE,57127,SIN NOMBRE
57128,RIU LLOBREGAT,57139,SIN NOMBRE
57128,RIU LLOBREGAT,57158,SIN NOMBRE
57128,RIU LLOBREGAT,57266,SIN NOMBRE
57128,RIU LLOBREGAT,57273,SIN NOMBRE
57128,RIU LLOBREGAT,57279,SIN NOMBRE
57128,RIU LLOBREGAT,57696,SIN NOMBRE
57128,RIU LLOBREGAT,57759,SIN NOMBRE
57128,RIU LLOBREGAT,57760,SIN NOMBRE
57128,RIU LLOBREGAT,57762,SIN NOMBRE
57128,RIU LLOBREGAT,57764,SIN NOMBRE
57128,RIU LLOBREGAT,57824,SIN NOMBRE
57128,RIU LLOBREGAT,57838,SIN NOMBRE
57128,RIU LLOBREGAT,57842,SIN NOMBRE
57128,RIU LLOBREGAT,57843,SIN NOMBRE
57128,RIU LLOBREGAT,57844,SIN NOMBRE
57128,RIU LLOBREGAT,57845,SIN NOMBRE
57128,RIU LLOBREGAT,57907,SIN NOMBRE
57128,RIU LLOBREGAT,58486,SIN NOMBRE
57128,RIU LLOBREGAT,58487,SIN NOMBRE
57128,RIU LLOBREGAT,58512,SIN NOMBRE
57128,RIU LLOBREGAT,58658,SIN NOMBRE
57128,RIU LLOBREGAT,58659,SIN NOMBRE
57128,RIU LLOBREGAT,58660,SIN NOMBRE
57128,RIU LLOBREGAT,58661,SIN NOMBRE
57128,RIU LLOBREGAT,58871,SIN NOMBRE
57128,RIU LLOBREGAT,58872,SIN NOMBRE
57128,RIU LLOBREGAT,58873,SIN NOMBRE
57128,RIU LLOBREGAT,58874,SIN NOMBRE
57128,RIU LLOBREGAT,58875,SIN NOMBRE
57128,RIU LLOBREGAT,58878,SIN NOMBRE
57128,RIU LLOBREGAT,58883,SIN NOMBRE
57128,RIU LLOBREGAT,58906,SIN NOMBRE
57128,RIU LLOBREGAT,58907,SIN NOMBRE
57128,RIU LLOBREGAT,58908,SIN NOMBRE
57128,RIU LLOBREGAT,58919,SIN NOMBRE
57128,RIU LLOBREGAT,58920,SIN NOMBRE
57128,RIU LLOBREGAT,58921,SIN NOMBRE
57128,RIU LLOBREGAT,58933,SIN NOMBRE
57128,RIU LLOBREGAT,58934,SIN NOMBRE
57128,RIU LLOBREGAT,58935,SIN NOMBRE
57128,RIU LLOBREGAT,58936,SIN NOMBRE
57128,RIU LLOBREGAT,58937,SIN NOMBRE
57128,RIU LLOBREGAT,58938,SIN NOMBRE
57128,RIU LLOBREGAT,58940,SIN NOMBRE
57128,RIU LLOBREGAT,59031,SIN NOMBRE
57128,RIU LLOBREGAT,59032,SIN NOMBRE
57128,RIU LLOBREGAT,59037,SIN NOMBRE
57128,RIU LLOBREGAT,59063,SIN NOMBRE
57128,RIU LLOBREGAT,59088,SIN NOMBRE
57128,RIU LLOBREGAT,59161,SIN NOMBRE
57128,RIU LLOBREGAT,59162,SIN NOMBRE
57128,RIU LLOBREGAT,59192,SIN NOMBRE
57128,RIU LLOBREGAT,59195,SIN NOMBRE
57128,RIU LLOBREGAT,59252,SIN NOMBRE
57128,RIU LLOBREGAT,59298,SIN NOMBRE
57128,RIU LLOBREGAT,59310,SIN NOMBRE
57128,RIU LLOBREGAT,59315,SIN NOMBRE
57128,RIU LLOBREGAT,59316,SIN NOMBRE
57128,RIU LLOBREGAT,59319,SIN NOMBRE
57128,RIU LLOBREGAT,59351,SIN NOMBRE
57128,RIU LLOBREGAT,59355,SIN NOMBRE
57128,RIU LLOBREGAT,59356,SIN NOMBRE
57129,RIERA DE CAN PINYOL,57130,SIN NOMBRE
57129,RIERA DE CAN PINYOL,57131,SIN NOMBRE
57130,SIN NOMBRE,57130,SIN NOMBRE
57131,SIN NOMBRE,57131,SIN NOMBRE
57134,RIERA DE SANT JUST,57135,SIN NOMBRE
57134,RIERA DE SANT JUST,57136,SIN NOMBRE
57135,SIN NOMBRE,57135,SIN NOMBRE
57136,SIN NOMBRE,57136,SIN NOMBRE
57137,RIERA DE CAN JULIA,57138,SIN NOMBRE
57138,SIN NOMBRE,57138,SIN NOMBRE
57139,SIN NOMBRE,57139,SIN NOMBRE
57142,TORRENT DE LES TORRES,57143,SIN NOMBRE
57142,TORRENT DE LES TORRES,57144,SIN NOMBRE
57143,SIN NOMBRE,57143,SIN NOMBRE
57144,SIN NOMBRE,57144,SIN NOMBRE
57146,RIERA DE TORRELLES,57149,SIN NOMBRE
57146,RIERA DE TORRELLES,57150,SIN NOMBRE
57146,RIERA DE TORRELLES,57152,SIN NOMBRE
57146,RIERA DE TORRELLES,57156,SIN NOMBRE
57147,TORRENT DE CAN COSTA,57148,SIN NOMBRE
57148,SIN NOMBRE,57148,SIN NOMBRE
57149,SIN NOMBRE,57149,SIN NOMBRE
57150,SIN NOMBRE,57150,SIN NOMBRE
57152,SIN NOMBRE,57152,SIN NOMBRE
57153,TORRENT DE LA FONT DE L'ALBA,57154,SIN NOMBRE
57154,SIN NOMBRE,57154,SIN NOMBRE
57156,SIN NOMBRE,57156,SIN NOMBRE
57158,SIN NOMBRE,57158,SIN NOMBRE
57160,RIERA DE CERVELLO,57175,SIN NOMBRE
57160,RIERA DE CERVELLO,57179,SIN NOMBRE
57161,RIERA DE RAFAMANS O RIERA DE CORBERA,57162,SIN NOMBRE
57161,RIERA DE RAFAMANS O RIERA DE CORBERA,57163,SIN NOMBRE
57161,RIERA DE RAFAMANS O RIERA DE CORBERA,57164,SIN NOMBRE
57161,RIERA DE RAFAMANS O RIERA DE CORBERA,57165,SIN NOMBRE
57162,SIN NOMBRE,57162,SIN NOMBRE
57163,SIN NOMBRE,57163,SIN NOMBRE
57164,SIN NOMBRE,57164,SIN NOMBRE
57165,SIN NOMBRE,57165,SIN NOMBRE
57169,FONDO DE CAN DISPANYA,57171,SIN NOMBRE
57169,FONDO DE CAN DISPANYA,57172,SIN NOMBRE
57171,SIN NOMBRE,57171,SIN NOMBRE
57171,SIN NOMBRE,57172,SIN NOMBRE
57172,SIN NOMBRE,57171,SIN NOMBRE
57172,SIN NOMBRE,57172,SIN NOMBRE
57175,SIN NOMBRE,57175,SIN NOMBRE
57176,RIERA DE SANTA MARIA,57177,SIN NOMBRE
57176,RIERA DE SANTA MARIA,57178,SIN NOMBRE
57177,SIN NOMBRE,57177,SIN NOMBRE
57178,SIN NOMBRE,57178,SIN NOMBRE
57179,SIN NOMBRE,57179,SIN NOMBRE
57180,TORRENT DE CAMPDERROS,57181,SIN NOMBRE
57180,TORRENT DE CAMPDERROS,57184,SIN NOMBRE
57181,SIN NOMBRE,57181,SIN NOMBRE
57181,SIN NOMBRE,57182,SIN NOMBRE
57181,SIN NOMBRE,57183,SIN NOMBRE
57181,SIN NOMBRE,57184,SIN NOMBRE
57182,SIN NOMBRE,57182,SIN NOMBRE
57183,SIN NOMBRE,57183,SIN NOMBRE
57184,SIN NOMBRE,57181,SIN NOMBRE
57184,SIN NOMBRE,57184,SIN NOMBRE
57185,FONDO D'EN MUNTANER,57186,SIN NOMBRE
57186,SIN NOMBRE,57186,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57190,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57191,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57192,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57193,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57194,SIN NOMBRE
57188,RIERA DE VALLVIDRERA,57195,SIN NOMBRE
57190,SIN NOMBRE,57190,SIN NOMBRE
57191,SIN NOMBRE,57191,SIN NOMBRE
57192,SIN NOMBRE,57192,SIN NOMBRE
57193,SIN NOMBRE,57193,SIN NOMBRE
57194,SIN NOMBRE,57194,SIN NOMBRE
57195,SIN NOMBRE,57195,SIN NOMBRE
57197,TORRENT DE BATZACS,57198,SIN NOMBRE
57198,SIN NOMBRE,57198,SIN NOMBRE
57199,RIERA DE RUBI,57200,SIN NOMBRE
57199,RIERA DE RUBI,57201,SIN NOMBRE
57199,RIERA DE RUBI,57228,SIN NOMBRE
57199,RIERA DE RUBI,57231,SIN NOMBRE
57199,RIERA DE RUBI,57232,SIN NOMBRE
57200,SIN NOMBRE,57200,SIN NOMBRE
57201,SIN NOMBRE,57201,SIN NOMBRE
57206,TORRENT DE CAN BELASC,57209,SIN NOMBRE
57207,TORRENT DE CAN TALLAFIGUERES,57208,SIN NOMBRE
57208,SIN NOMBRE,57208,SIN NOMBRE
57209,SIN NOMBRE,57209,SIN NOMBRE
57210,TORRENT DE CAN BADAL,57211,SIN NOMBRE
57210,TORRENT DE CAN BADAL,57217,SIN NOMBRE
57211,SIN NOMBRE,57211,SIN NOMBRE
57211,SIN NOMBRE,57212,SIN NOMBRE
57211,SIN NOMBRE,57213,SIN NOMBRE
57211,SIN NOMBRE,57214,SIN NOMBRE
57211,SIN NOMBRE,57216,SIN NOMBRE
57211,SIN NOMBRE,57217,SIN NOMBRE
57212,SIN NOMBRE,57212,SIN NOMBRE
57213,SIN NOMBRE,57213,SIN NOMBRE
57214,SIN NOMBRE,57214,SIN NOMBRE
57214,SIN NOMBRE,57215,SIN NOMBRE
57215,SIN NOMBRE,57215,SIN NOMBRE
57216,SIN NOMBRE,57216,SIN NOMBRE
57217,SIN NOMBRE,57211,SIN NOMBRE
57217,SIN NOMBRE,57217,SIN NOMBRE
57219,TORRENT DE XERCAVINS,57220,SIN NOMBRE
57220,SIN NOMBRE,57220,SIN NOMBRE
57221,TORRENT DE CAN SOLA,57222,SIN NOMBRE
57222,SIN NOMBRE,57222,SIN NOMBRE
57223,TORRENT DE SANT MUÇ,57224,SIN NOMBRE
57224,SIN NOMBRE,57224,SIN NOMBRE
57225,TORRENT DE CAN FERRAN,57226,SIN NOMBRE
57225,TORRENT DE CAN FERRAN,57227,SIN NOMBRE
57226,SIN NOMBRE,57226,SIN NOMBRE
57227,SIN NOMBRE,57227,SIN NOMBRE
57228,SIN NOMBRE,57228,SIN NOMBRE
57229,TORRENT DE CAN CORBERA,57230,SIN NOMBRE
57230,SIN NOMBRE,57230,SIN NOMBRE
57231,SIN NOMBRE,57231,SIN NOMBRE
57232,SIN NOMBRE,57232,SIN NOMBRE
57233,RIERA DEL PALAU,57234,SIN NOMBRE
57233,RIERA DEL PALAU,57236,SIN NOMBRE
57233,RIERA DEL PALAU,57237,SIN NOMBRE
57233,RIERA DEL PALAU,57238,SIN NOMBRE
57234,SIN NOMBRE,57234,SIN NOMBRE
57236,SIN NOMBRE,57236,SIN NOMBRE
57237,SIN NOMBRE,57237,SIN NOMBRE
57238,SIN NOMBRE,57238,SIN NOMBRE
57239,TORRENT MITGER DE CA N'AMAT,57240,SIN NOMBRE
57240,SIN NOMBRE,57240,SIN NOMBRE
57242,RIERA DE CAN BOGUNYA,57245,SIN NOMBRE
57243,TORRENT DE CAN BOGUNYA,57244,SIN NOMBRE
57244,SIN NOMBRE,57244,SIN NOMBRE
57245,SIN NOMBRE,57245,SIN NOMBRE
57246,RIERA DE LES ARENES,57247,SIN NOMBRE
57246,RIERA DE LES ARENES,57248,SIN NOMBRE
57246,RIERA DE LES ARENES,57251,SIN NOMBRE
57246,RIERA DE LES ARENES,57252,SIN NOMBRE
57246,RIERA DE LES ARENES,57253,SIN NOMBRE
57246,RIERA DE LES ARENES,57254,SIN NOMBRE
57246,RIERA DE LES ARENES,57257,SIN NOMBRE
57246,RIERA DE LES ARENES,57258,SIN NOMBRE
57246,RIERA DE LES ARENES,57259,SIN NOMBRE
57246,RIERA DE LES ARENES,57260,SIN NOMBRE
57246,RIERA DE LES ARENES,57261,SIN NOMBRE
57246,RIERA DE LES ARENES,57262,SIN NOMBRE
57246,RIERA DE LES ARENES,57263,SIN NOMBRE
57246,RIERA DE LES ARENES,57264,SIN NOMBRE
57247,SIN NOMBRE,57247,SIN NOMBRE
57248,SIN NOMBRE,57248,SIN NOMBRE
57249,TORRENT DE LA FONT DE LA RIBA,57250,SIN NOMBRE
57250,SIN NOMBRE,57250,SIN NOMBRE
57251,SIN NOMBRE,57251,SIN NOMBRE
57252,SIN NOMBRE,57252,SIN NOMBRE
57253,SIN NOMBRE,57253,SIN NOMBRE
57254,SIN NOMBRE,57254,SIN NOMBRE
57255,CANAL DE LA PEDRERA,57256,SIN NOMBRE
57256,SIN NOMBRE,57256,SIN NOMBRE
57257,SIN NOMBRE,57257,SIN NOMBRE
57258,SIN NOMBRE,57258,SIN NOMBRE
57259,SIN NOMBRE,57259,SIN NOMBRE
57260,SIN NOMBRE,57260,SIN NOMBRE
57261,SIN NOMBRE,57261,SIN NOMBRE
57262,SIN NOMBRE,57262,SIN NOMBRE
57263,SIN NOMBRE,57263,SIN NOMBRE
57264,SIN NOMBRE,57264,SIN NOMBRE
57266,SIN NOMBRE,57266,SIN NOMBRE
57267,RIERA DE CORBERA,57268,SIN NOMBRE
57267,RIERA DE CORBERA,57270,SIN NOMBRE
57267,RIERA DE CORBERA,57271,SIN NOMBRE
57267,RIERA DE CORBERA,57272,SIN NOMBRE
57268,SIN NOMBRE,57268,SIN NOMBRE
57270,SIN NOMBRE,57270,SIN NOMBRE
57271,SIN NOMBRE,57271,SIN NOMBRE
57272,SIN NOMBRE,57272,SIN NOMBRE
57273,SIN NOMBRE,57273,SIN NOMBRE
57274,RIERA DE LA GAIOLA,57275,SIN NOMBRE
57275,SIN NOMBRE,57275,SIN NOMBRE
57276,RIERA DE MITJANS,57277,SIN NOMBRE
57277,SIN NOMBRE,57277,SIN NOMBRE
57279,SIN NOMBRE,57279,SIN NOMBRE
57280,TORRENT DE PEGUERES,57281,SIN NOMBRE
57281,SIN NOMBRE,57281,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57284,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57287,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57295,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57297,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57317,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57322,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57329,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57371,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57372,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57374,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57419,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57421,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57430,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57439,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57468,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57475,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57480,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57482,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57483,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57484,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57488,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57495,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57577,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57585,SIN NOMBRE
57283,TORRENT DE L'ANOIA,57616,SIN NOMBRE
57284,SIN NOMBRE,57284,SIN NOMBRE
57285,TORRENT DE LES DEVESES,57286,SIN NOMBRE
57286,SIN NOMBRE,57286,SIN NOMBRE
57287,SIN NOMBRE,57287,SIN NOMBRE
57289,TORRENT DELS MURRIS,57290,SIN NOMBRE
57290,SIN NOMBRE,57290,SIN NOMBRE
57295,SIN NOMBRE,57295,SIN NOMBRE
57297,SIN NOMBRE,57297,SIN NOMBRE
57299,RIU RIERUSSA,57300,SIN NOMBRE
57300,SIN NOMBRE,57300,SIN NOMBRE
57302,TORRENT DE CAN BOSC,57303,SIN NOMBRE
57303,SIN NOMBRE,57303,SIN NOMBRE
57305,TORRENT DE LA FONTSANTA,57306,SIN NOMBRE
57305,TORRENT DE LA FONTSANTA,57308,SIN NOMBRE
57305,TORRENT DE LA FONTSANTA,57313,SIN NOMBRE
57306,SIN NOMBRE,57306,SIN NOMBRE
57308,SIN NOMBRE,57308,SIN NOMBRE
57310,TORRENT DE LA PEDROSA,57311,SIN NOMBRE
57310,TORRENT DE LA PEDROSA,57312,SIN NOMBRE
57311,SIN NOMBRE,57311,SIN NOMBRE
57311,SIN NOMBRE,57312,SIN NOMBRE
57312,SIN NOMBRE,57311,SIN NOMBRE
57312,SIN NOMBRE,57312,SIN NOMBRE
