"OBJECTID","nom_rio"
56668,"Tram de_( RIU GAIA )"
56669,"Tram de_( RIU GAIA )"
56670,"Tram de_( RIU GAIA )"
56671,"BARRANC DE L'ARGILA"
56672,"Tram de_( BARRANC DE L'ARGILA )"
56674,"RASA DEL BON NOM"
56675,"Tram de_( RASA DEL BON NOM )"
56676,"TORRENT DE CLARET"
56677,"RASA DE LA BANYA"
56678,"Tram de_( RASA DE LA BANYA )"
56679,"Tram de_( TORRENT DE CLARET )"
56683,"RASA DE LA FONT DEL BADIA"
56684,"Tram de_( RASA DE LA FONT DEL BADIA )"
56685,"Tram de_( SIN NOMBRE )"
56686,"TORRENT DE MAS MERCADER"
56687,"Tram de_( TORRENT DE MAS MERCADER )"
56688,"Tram de_( TORRENT DE MAS MERCADER )"
56689,"FONDO DE LA CLOTA"
56690,"Tram de_( FONDO DE LA CLOTA )"
56691,"Tram de_( FONDO DE LA CLOTA )"
56692,"Tram de_( SIN NOMBRE )"
56693,"Tram de_( SIN NOMBRE )"
56694,"TORRENT DE CAL SETRO"
56695,"TORRENT O BARRANC DE L'AGUILERA"
56696,"Tram de_( TORRENT O BARRANC DE L'AGUILERA )"
56700,"Tram de_( TORRENT DE CAL SETRO )"
56701,"Tram de_( SIN NOMBRE )"
56702,"Tram de_( SIN NOMBRE )"
56703,"Tram de_( TORRENT DE CAL SETRO )"
56704,"Tram de_( TORRENT DE CAL SETRO )"
56705,"Tram de_( SIN NOMBRE )"
56707,"RIERA DE LA BISBAL O RASA DEL MANYER"
56708,"FONDO DE LES QUATRE BOQUES O TORRENT DE L'ARAGALL"
56709,"TORRENT DEL LLEO"
56710,"Tram de_( TORRENT DEL LLEO )"
56711,"Tram de_( TORRENT DEL LLEO )"
56712,"Tram de_( TORRENT DEL LLEO )"
56713,"Tram de_( FONDO DE LES QUATRE BOQUES O TORRENT DE L'ARAGALL )"
56714,"Tram de_( FONDO DE LES QUATRE BOQUES O TORRENT DE L'ARAGALL )"
56716,"Tram de_( RIERA DE LA BISBAL O RASA DEL MANYER )"
56717,"Tram de_( SIN NOMBRE )"
56718,"RIERA DE SANT MIQUEL O RIERA DE BANYERES O TORRENT DEL LLUC"
56719,"Tram de_( RIERA DE SANT MIQUEL O RIERA DE BANYERES O TORRENT DEL LLUC )"
56721,"RASA DE LA TEULERIA"
56722,"TORRENT DE LLOBETS"
56723,"Tram de_( TORRENT DE LLOBETS )"
56724,"Tram de_( TORRENT DE LLOBETS )"
56725,"Tram de_( RASA DE LA TEULERIA )"
56730,"FONDO GRAN DE GOMILA"
56731,"Tram de_( FONDO GRAN DE GOMILA )"
56732,"TORRENT DE GOMILA"
56733,"Tram de_( TORRENT DE GOMILA )"
56734,"Tram de_( TORRENT DE GOMILA )"
56735,"Tram de_( SIN NOMBRE )"
56736,"TORRENT DEL CULLERER"
56737,"Tram de_( TORRENT DEL CULLERER )"
56738,"Tram de_( TORRENT DEL CULLERER )"
56739,"Tram de_( RIERA DE LA BISBAL O RASA DEL MANYER )"
56740,"TORRENT DEL MAS DE MANYER"
56741,"Tram de_( TORRENT DEL MAS DE MANYER )"
56742,"Tram de_( TORRENT DEL MAS DE MANYER )"
56743,"Tram de_( TORRENT DEL MAS DE MANYER )"
56746,"RIERA DE L'ALBORNAR"
56747,"Tram de_( RIERA DE L'ALBORNAR )"
56748,"Tram de_( RIERA DE L'ALBORNAR )"
56749,"TORRENT DE LES QUATRE FITES"
56750,"Tram de_( TORRENT DE LES QUATRE FITES )"
56751,"Tram de_( TORRENT DE LES QUATRE FITES )"
56752,"TORRENT DE SANT MARC"
56753,"Tram de_( TORRENT DE SANT MARC )"
56754,"Tram de_( TORRENT DE SANT MARC )"
56755,"Tram de_( TORRENT DE LES QUATRE FITES )"
56756,"TORRENT MAL"
56757,"Tram de_( TORRENT MAL )"
56758,"Tram de_( TORRENT MAL )"
56759,"Tram de_( TORRENT MAL )"
56760,"BARRANC DEL MAS DE BARTOMEU"
56761,"Tram de_( BARRANC DEL MAS DE BARTOMEU )"
56762,"Tram de_( BARRANC DEL MAS DE BARTOMEU )"
56763,"Tram de_( BARRANC DEL MAS DE BARTOMEU )"
56764,"BARRANC DE LA COSTA"
56765,"Tram de_( BARRANC DE LA COSTA )"
56766,"Tram de_( BARRANC DE LA COSTA )"
56767,"Tram de_( BARRANC DE LA COSTA )"
56768,"Tram de_( RIERA DE LA BISBAL O RASA DEL MANYER )"
56769,"TORRENT DE LA LLANTIA"
56770,"Tram de_( TORRENT DE LA LLANTIA )"
56771,"Tram de_( SIN NOMBRE )"
56772,"Tram de_( TORRENT DE LA LLANTIA )"
56773,"TORRENT DE LES SEGUERES"
56774,"FONDO DEL MANYER"
56778,"TORRENT DE MAS TARRAGO"
56780,"Tram de_( TORRENT DE MAS TARRAGO )"
56781,"FONDO DEL SUMOI"
56782,"Tram de_( FONDO DEL SUMOI )"
56783,"Tram de_( FONDO DEL MANYER )"
56784,"Tram de_( TORRENT DE LES SEGUERES )"
56786,"Tram de_( TORRENT DE LES SEGUERES )"
56787,"Tram de_( TORRENT DE LES SEGUERES )"
56788,"Tram de_( TORRENT DE LES SEGUERES )"
56789,"BARRANC DEL CLOT DE BOU"
56790,"Tram de_( BARRANC DEL CLOT DE BOU )"
56791,"Tram de_( TORRENT DE LES SEGUERES )"
56794,"Tram de_( TORRENT DE LES SEGUERES )"
56795,"Tram de_( TORRENT DE LES SEGUERES )"
56798,"BARRANC DEL PRAT"
56799,"Tram de_( BARRANC DEL PRAT )"
56800,"Tram de_( BARRANC DEL PRAT )"
56801,"TORRENT DE MAS CAMPANERA"
56803,"TORRENT DE MONTPAO"
56804,"Tram de_( TORRENT DE MONTPAO )"
56806,"Tram de_( SIN NOMBRE )"
56807,"RIERA DE CUNIT"
56808,"FONDO DEL BLAI"
56809,"Tram de_( FONDO DEL BLAI )"
56810,"Tram de_( FONDO DEL BLAI )"
56811,"Tram de_( RIERA DE CUNIT )"
56812,"RIU FOIX"
56813,"Tram de_( RIU FOIX )"
56814,"Tram de_( RIU FOIX )"
56815,"Tram de_( RIU FOIX )"
56816,"Tram de_( RIU FOIX )"
56817,"Tram de_( RIU FOIX )"
56818,"Tram de_( RIU FOIX )"
56820,"Tram de_( RIU FOIX )"
56821,"FONDO DE COVA PINEDA"
56822,"Tram de_( FONDO DE COVA PINEDA )"
56823,"Tram de_( RIU FOIX )"
56824,"TORRENT DE LES BRUIXES"
56825,"Tram de_( TORRENT DE LES BRUIXES )"
56826,"Tram de_( TORRENT DE LES BRUIXES )"
56827,"Tram de_( TORRENT DE LES BRUIXES )"
56830,"Tram de_( RIU FOIX )"
56831,"Tram de_( RIU FOIX )"
56832,"RIERA DE MARMELLAR"
56833,"TORRENT DE CAL CATERI"
56834,"Tram de_( TORRENT DE CAL CATERI )"
56835,"Tram de_( RIERA DE MARMELLAR )"
56836,"TORRENT DEL FIGUEROT"
56837,"Tram de_( TORRENT DEL FIGUEROT )"
56838,"Tram de_( TORRENT DEL FIGUEROT )"
56839,"Tram de_( RIERA DE MARMELLAR )"
56840,"Tram de_( RIERA DE MARMELLAR )"
56842,"Tram de_( RIERA DE MARMELLAR )"
56843,"Tram de_( RIERA DE MARMELLAR )"
56846,"Tram de_( RIERA DE MARMELLAR )"
56847,"TORRENT DELS CARNUTS"
56849,"Tram de_( TORRENT DELS CARNUTS )"
56850,"Tram de_( RIERA DE MARMELLAR )"
56851,"Tram de_( RIERA DE MARMELLAR )"
56853,"TORRENT DE LES ALBEREDES"
56854,"Tram de_( TORRENT DE LES ALBEREDES )"
56855,"FONDO DEL BOTARIC"
56856,"Tram de_( FONDO DEL BOTARIC )"
56857,"Tram de_( RIERA DE MARMELLAR )"
56858,"RIERA DE VALLDOSSERA"
56859,"TORRENT DEL MOLINET"
56860,"Tram de_( TORRENT DEL MOLINET )"
56862,"Tram de_( RIERA DE VALLDOSSERA )"
56863,"TORRENT DE ROMANILL"
56864,"Tram de_( TORRENT DE ROMANILL )"
56865,"Tram de_( TORRENT DE ROMANILL )"
56866,"Tram de_( RIERA DE MARMELLAR )"
56868,"Tram de_( RIERA DE MARMELLAR )"
56869,"Tram de_( RIU FOIX )"
56871,"Tram de_( RIU FOIX )"
56872,"Tram de_( RIU FOIX )"
56873,"TORRENT DE LA BRUIXA"
56874,"Tram de_( TORRENT DE LA BRUIXA )"
56875,"TORRENT DEL CARRER FONDO O RIERA DE LA MUNIA"
56876,"Tram de_( TORRENT DEL CARRER FONDO O RIERA DE LA MUNIA )"
56877,"Tram de_( TORRENT DEL CARRER FONDO O RIERA DE LA MUNIA )"
56878,"TORRENT DE CAL BIEL"
56879,"Tram de_( TORRENT DE CAL BIEL )"
56880,"Tram de_( TORRENT DE LA BRUIXA )"
56881,"Tram de_( RIU FOIX )"
56882,"BARRANC DE SANT LLORENÇ"
56883,"Tram de_( BARRANC DE SANT LLORENÇ )"
56884,"Tram de_( RIU FOIX )"
56885,"Tram de_( RIU FOIX )"
56886,"Tram de_( RIU FOIX )"
56889,"TORRENT DE PACS"
56890,"Tram de_( TORRENT DE PACS )"
56891,"Tram de_( TORRENT DE PACS )"
56892,"RIERA DE VILOBI"
56895,"Tram de_( RIERA DE VILOBI )"
56896,"Tram de_( RIERA DE VILOBI )"
56901,"Tram de_( RIERA DE VILOBI )"
56902,"Tram de_( RIERA DE VILOBI )"
56905,"RIERA DE PONTONS"
56908,"TORRENT DEL GATELL"
56909,"Tram de_( TORRENT DEL GATELL )"
56910,"Tram de_( TORRENT DEL GATELL )"
56912,"Tram de_( RIERA DE PONTONS )"
56913,"Tram de_( RIERA DE PONTONS )"
56914,"Tram de_( RIERA DE PONTONS )"
56915,"Tram de_( RIERA DE PONTONS )"
56917,"Tram de_( RIERA DE PONTONS )"
56918,"Tram de_( RIERA DE PONTONS )"
56919,"Tram de_( RIERA DE PONTONS )"
56925,"TORRENT DE L'ALBEREDA"
56926,"Tram de_( TORRENT DE L'ALBEREDA )"
56927,"Tram de_( RIU FOIX )"
56928,"Tram de_( RIU FOIX )"
56929,"Tram de_( RIU FOIX )"
56930,"Tram de_( RIU FOIX )"
56932,"Tram de_( RIU FOIX )"
56933,"TORRENT DE LA POLLINA"
56934,"Tram de_( TORRENT DE LA POLLINA )"
56935,"Tram de_( RIU FOIX )"
56937,"TORRENT DE SANT JOAN"
56938,"Tram de_( TORRENT DE SANT JOAN )"
56939,"Tram de_( TORRENT DE SANT JOAN )"
56940,"Tram de_( TORRENT DE SANT JOAN )"
56941,"TORRENT DE LA PIERA"
56942,"TORRENT DE LA PASTERA"
56943,"Tram de_( TORRENT DE LA PASTERA )"
56944,"TORRENT D'EN PARELLADA"
56945,"Tram de_( TORRENT D'EN PARELLADA )"
56946,"Tram de_( TORRENT D'EN PARELLADA )"
56947,"Tram de_( TORRENT DE LA PASTERA )"
56948,"Tram de_( TORRENT DE LA PIERA )"
56949,"Tram de_( TORRENT DE LA PIERA )"
56950,"Tram de_( TORRENT DE LA PIERA )"
56951,"Tram de_( SIN NOMBRE )"
56952,"RIERA DE RIBES"
56953,"Tram de_( RIERA DE RIBES )"
56954,"RIERA DE JAFRE"
56955,"FONDO GRAN DEL MAS"
56956,"Tram de_( FONDO GRAN DEL MAS )"
56957,"Tram de_( SIN NOMBRE )"
56958,"Tram de_( FONDO GRAN DEL MAS )"
56960,"Tram de_( RIERA DE JAFRE )"
56961,"Tram de_( SIN NOMBRE )"
56962,"Tram de_( RIERA DE JAFRE )"
56963,"Tram de_( RIERA DE JAFRE )"
56964,"Tram de_( RIERA DE JAFRE )"
56965,"FONDO DE LES LLENTIES"
56966,"Tram de_( FONDO DE LES LLENTIES )"
56967,"Tram de_( FONDO DE LES LLENTIES )"
56968,"Tram de_( RIERA DE JAFRE )"
56969,"Tram de_( RIERA DE JAFRE )"
56970,"Tram de_( RIERA DE JAFRE )"
56972,"FONDO DE LES CONQUES"
56973,"Tram de_( FONDO DE LES CONQUES )"
56976,"FONDO DE LA PENYA BLANCA"
56977,"Tram de_( FONDO DE LA PENYA BLANCA )"
56978,"Tram de_( RIERA DE JAFRE )"
56979,"FONDO DE VALLGRASSA"
56980,"Tram de_( FONDO DE VALLGRASSA )"
56981,"Tram de_( FONDO DE VALLGRASSA )"
56983,"RIERA DE CARXOL"
56985,"FONDO DE LA TRONERA"
56986,"Tram de_( FONDO DE LA TRONERA )"
56987,"Tram de_( RIERA DE CARXOL )"
56988,"Tram de_( RIERA DE CARXOL )"
56989,"Tram de_( RIERA DE RIBES )"
56990,"TORRENT DE L'ESPLUGA"
56991,"Tram de_( TORRENT DE L'ESPLUGA )"
56992,"Tram de_( TORRENT DE L'ESPLUGA )"
56993,"Tram de_( RIERA DE RIBES )"
56994,"RIERA DE BEGUES"
56995,"Tram de_( RIERA DE BEGUES )"
56996,"RASA DE CAL VEGUERA"
56997,"Tram de_( RASA DE CAL VEGUERA )"
56998,"FONDO DE QUEROL"
57000,"Tram de_( FONDO DE QUEROL )"
57001,"FONDO DE SINIA"
57002,"Tram de_( FONDO DE SINIA )"
57004,"Tram de_( RIERA DE BEGUES )"
57005,"Tram de_( RIERA DE BEGUES )"
57006,"RIERA DELS PELAGONS"
57007,"Tram de_( RIERA DELS PELAGONS )"
57010,"Tram de_( RIERA DELS PELAGONS )"
57011,"RIERA DELS VIDRERS"
57013,"Tram de_( RIERA DELS VIDRERS )"
57014,"Tram de_( RIERA DELS VIDRERS )"
57015,"Tram de_( RIERA DELS VIDRERS )"
57016,"Tram de_( RIERA DELS VIDRERS )"
57018,"Tram de_( RIERA DELS VIDRERS )"
57020,"Tram de_( RIERA DE BEGUES )"
57021,"Tram de_( RIERA DE BEGUES )"
57022,"Tram de_( RIERA DE BEGUES )"
57023,"FONDO DEL COCO"
57024,"Tram de_( FONDO DEL COCO )"
57025,"Tram de_( RIERA DE BEGUES )"
57026,"FONDO DE CAN MALET"
57027,"Tram de_( FONDO DE CAN MALET )"
57028,"Tram de_( RIERA DE BEGUES )"
57029,"Tram de_( RIERA DE BEGUES )"
57031,"Tram de_( RIERA DE BEGUES )"
57032,"RIERA D'OLESETA"
57034,"Tram de_( RIERA D'OLESETA )"
57035,"Tram de_( SIN NOMBRE )"
57038,"TORRENT LLEVENSONS"
57039,"Tram de_( TORRENT LLEVENSONS )"
57040,"Tram de_( TORRENT LLEVENSONS )"
57043,"Tram de_( RIERA D'OLESETA )"
57044,"Tram de_( RIERA D'OLESETA )"
57045,"Tram de_( RIERA D'OLESETA )"
57046,"Tram de_( RIERA D'OLESETA )"
57047,"Tram de_( RIERA DE BEGUES )"
57048,"Tram de_( RIERA DE BEGUES )"
57049,"Tram de_( RIERA DE BEGUES )"
57050,"FONDO DE CAN MAÇANA"
57051,"Tram de_( FONDO DE CAN MAÇANA )"
57052,"Tram de_( FONDO DE CAN MAÇANA )"
57053,"Tram de_( RIERA DE BEGUES )"
57054,"RIERA DE CAN SADURNI"
57055,"Tram de_( RIERA DE CAN SADURNI )"
57056,"Tram de_( RIERA DE CAN SADURNI )"
57057,"Tram de_( RIERA DE BEGUES )"
57059,"Tram de_( RIERA DE BEGUES )"
57060,"Tram de_( RIERA DE BEGUES )"
57061,"RIERA DE LA CLOTA"
57062,"Tram de_( RIERA DE LA CLOTA )"
57063,"Tram de_( RIERA DE LA CLOTA )"
57064,"Tram de_( RIERA DE BEGUES )"
57065,"RIERA DE VILAFRANCA"
57066,"Tram de_( RIERA DE VILAFRANCA )"
57070,"RIERA DE CANYELLES"
57071,"Tram de_( RIERA DE CANYELLES )"
57072,"Tram de_( RIERA DE CANYELLES )"
57073,"FONDO DE LA VALL"
57077,"Tram de_( FONDO DE LA VALL )"
57078,"RIERA DE SANT MARÇAL"
57079,"Tram de_( RIERA DE SANT MARÇAL )"
57080,"Tram de_( RIERA DE SANT MARÇAL )"
57081,"Tram de_( RIERA DE SANT MARÇAL )"
57082,"TORRENT DE LES GUNYOLES"
57083,"Tram de_( TORRENT DE LES GUNYOLES )"
57084,"TORRENT D'AIGUADOLÇ"
57085,"Tram de_( TORRENT D'AIGUADOLÇ )"
57086,"Tram de_( SIN NOMBRE )"
57087,"Tram de_( TORRENT D'AIGUADOLÇ )"
57088,"Tram de_( SIN NOMBRE )"
57089,"RIERA DE VALLCARCA"
57091,"Tram de_( RIERA DE VALLCARCA )"
57094,"FONDO DEL SALT"
57095,"FONDO DE LES COVES"
57096,"Tram de_( FONDO DE LES COVES )"
57097,"Tram de_( FONDO DE LES COVES )"
57098,"Tram de_( FONDO DEL SALT )"
57099,"Tram de_( FONDO DEL SALT )"
57100,"Tram de_( SIN NOMBRE )"
57101,"RIERA DE VALLBONA"
57102,"Tram de_( RIERA DE VALLBONA )"
57106,"FONDO DEL CELLER"
57107,"RIERA SECA"
57109,"Tram de_( RIERA SECA )"
57110,"Tram de_( FONDO DEL CELLER )"
57111,"TORRENT DE LES COMES"
57112,"Tram de_( TORRENT DE LES COMES )"
57113,"RIERA DE SANT CLIMENT"
57114,"RIERA DE SANT LLORENÇ"
57116,"Tram de_( RIERA DE SANT LLORENÇ )"
57117,"Tram de_( RIERA DE SANT LLORENÇ )"
57118,"Tram de_( RIERA DE SANT CLIMENT )"
57119,"RIERA DE SALOM"
57120,"Tram de_( RIERA DE SALOM )"
57121,"Tram de_( RIERA DE SALOM )"
57122,"Tram de_( RIERA DE SALOM )"
57124,"RIERA DE CAN CARRERES"
57125,"Tram de_( RIERA DE CAN CARRERES )"
57126,"BRAÇ DE LA VIDALA"
57127,"Tram de_( BRAÇ DE LA VIDALA )"
57128,"RIU LLOBREGAT"
57129,"RIERA DE CAN PINYOL"
57130,"Tram de_( RIERA DE CAN PINYOL )"
57131,"Tram de_( RIERA DE CAN PINYOL )"
57134,"RIERA DE SANT JUST"
57135,"Tram de_( RIERA DE SANT JUST )"
57136,"Tram de_( RIERA DE SANT JUST )"
57137,"RIERA DE CAN JULIA"
57138,"Tram de_( RIERA DE CAN JULIA )"
57139,"Tram de_( RIU LLOBREGAT )"
57142,"TORRENT DE LES TORRES"
57143,"Tram de_( TORRENT DE LES TORRES )"
57144,"Tram de_( TORRENT DE LES TORRES )"
57146,"RIERA DE TORRELLES"
57147,"TORRENT DE CAN COSTA"
57148,"Tram de_( TORRENT DE CAN COSTA )"
57149,"Tram de_( RIERA DE TORRELLES )"
57150,"Tram de_( RIERA DE TORRELLES )"
57152,"Tram de_( RIERA DE TORRELLES )"
57153,"TORRENT DE LA FONT DE L'ALBA"
57154,"Tram de_( TORRENT DE LA FONT DE L'ALBA )"
57156,"Tram de_( RIERA DE TORRELLES )"
57158,"Tram de_( RIU LLOBREGAT )"
57160,"RIERA DE CERVELLO"
57161,"RIERA DE RAFAMANS O RIERA DE CORBERA"
57162,"Tram de_( RIERA DE RAFAMANS O RIERA DE CORBERA )"
57163,"Tram de_( RIERA DE RAFAMANS O RIERA DE CORBERA )"
57164,"Tram de_( RIERA DE RAFAMANS O RIERA DE CORBERA )"
57165,"Tram de_( RIERA DE RAFAMANS O RIERA DE CORBERA )"
57169,"FONDO DE CAN DISPANYA"
57171,"Tram de_( FONDO DE CAN DISPANYA )"
57172,"Tram de_( FONDO DE CAN DISPANYA )"
57175,"Tram de_( RIERA DE CERVELLO )"
57176,"RIERA DE SANTA MARIA"
57177,"Tram de_( RIERA DE SANTA MARIA )"
57178,"Tram de_( RIERA DE SANTA MARIA )"
57179,"Tram de_( RIERA DE CERVELLO )"
57180,"TORRENT DE CAMPDERROS"
57181,"Tram de_( TORRENT DE CAMPDERROS )"
57182,"Tram de_( SIN NOMBRE )"
57183,"Tram de_( SIN NOMBRE )"
57184,"Tram de_( TORRENT DE CAMPDERROS )"
57185,"FONDO D'EN MUNTANER"
57186,"Tram de_( FONDO D'EN MUNTANER )"
57188,"RIERA DE VALLVIDRERA"
57190,"Tram de_( RIERA DE VALLVIDRERA )"
57191,"Tram de_( RIERA DE VALLVIDRERA )"
57192,"Tram de_( RIERA DE VALLVIDRERA )"
57193,"Tram de_( RIERA DE VALLVIDRERA )"
57194,"Tram de_( RIERA DE VALLVIDRERA )"
57195,"Tram de_( RIERA DE VALLVIDRERA )"
57197,"TORRENT DE BATZACS"
57198,"Tram de_( TORRENT DE BATZACS )"
57199,"RIERA DE RUBI"
57200,"Tram de_( RIERA DE RUBI )"
57201,"Tram de_( RIERA DE RUBI )"
57206,"TORRENT DE CAN BELASC"
57207,"TORRENT DE CAN TALLAFIGUERES"
57208,"Tram de_( TORRENT DE CAN TALLAFIGUERES )"
57209,"Tram de_( TORRENT DE CAN BELASC )"
57210,"TORRENT DE CAN BADAL"
57211,"Tram de_( TORRENT DE CAN BADAL )"
57212,"Tram de_( SIN NOMBRE )"
57213,"Tram de_( SIN NOMBRE )"
57214,"Tram de_( SIN NOMBRE )"
57215,"Tram de_( SIN NOMBRE )"
57216,"Tram de_( SIN NOMBRE )"
57217,"Tram de_( TORRENT DE CAN BADAL )"
57219,"TORRENT DE XERCAVINS"
57220,"Tram de_( TORRENT DE XERCAVINS )"
57221,"TORRENT DE CAN SOLA"
57222,"Tram de_( TORRENT DE CAN SOLA )"
57223,"TORRENT DE SANT MUÇ"
57224,"Tram de_( TORRENT DE SANT MUÇ )"
57225,"TORRENT DE CAN FERRAN"
57226,"Tram de_( TORRENT DE CAN FERRAN )"
57227,"Tram de_( TORRENT DE CAN FERRAN )"
57228,"Tram de_( RIERA DE RUBI )"
57229,"TORRENT DE CAN CORBERA"
57230,"Tram de_( TORRENT DE CAN CORBERA )"
57231,"Tram de_( RIERA DE RUBI )"
57232,"Tram de_( RIERA DE RUBI )"
57233,"RIERA DEL PALAU"
57234,"Tram de_( RIERA DEL PALAU )"
57236,"Tram de_( RIERA DEL PALAU )"
57237,"Tram de_( RIERA DEL PALAU )"
57238,"Tram de_( RIERA DEL PALAU )"
57239,"TORRENT MITGER DE CA N'AMAT"
57240,"Tram de_( TORRENT MITGER DE CA N'AMAT )"
57242,"RIERA DE CAN BOGUNYA"
57243,"TORRENT DE CAN BOGUNYA"
57244,"Tram de_( TORRENT DE CAN BOGUNYA )"
57245,"Tram de_( RIERA DE CAN BOGUNYA )"
57246,"RIERA DE LES ARENES"
57247,"Tram de_( RIERA DE LES ARENES )"
57248,"Tram de_( RIERA DE LES ARENES )"
57249,"TORRENT DE LA FONT DE LA RIBA"
57250,"Tram de_( TORRENT DE LA FONT DE LA RIBA )"
57251,"Tram de_( RIERA DE LES ARENES )"
57252,"Tram de_( RIERA DE LES ARENES )"
57253,"Tram de_( RIERA DE LES ARENES )"
57254,"Tram de_( RIERA DE LES ARENES )"
57255,"CANAL DE LA PEDRERA"
57256,"Tram de_( CANAL DE LA PEDRERA )"
57257,"Tram de_( RIERA DE LES ARENES )"
57258,"Tram de_( RIERA DE LES ARENES )"
57259,"Tram de_( RIERA DE LES ARENES )"
57260,"Tram de_( RIERA DE LES ARENES )"
57261,"Tram de_( RIERA DE LES ARENES )"
57262,"Tram de_( RIERA DE LES ARENES )"
57263,"Tram de_( RIERA DE LES ARENES )"
57264,"Tram de_( RIERA DE LES ARENES )"
57266,"Tram de_( RIU LLOBREGAT )"
57267,"RIERA DE CORBERA"
57268,"Tram de_( RIERA DE CORBERA )"
57270,"Tram de_( RIERA DE CORBERA )"
57271,"Tram de_( RIERA DE CORBERA )"
57272,"Tram de_( RIERA DE CORBERA )"
57273,"Tram de_( RIU LLOBREGAT )"
57274,"RIERA DE LA GAIOLA"
57275,"Tram de_( RIERA DE LA GAIOLA )"
57276,"RIERA DE MITJANS"
57277,"Tram de_( RIERA DE MITJANS )"
57279,"Tram de_( RIU LLOBREGAT )"
57280,"TORRENT DE PEGUERES"
57281,"Tram de_( TORRENT DE PEGUERES )"
57283,"TORRENT DE L'ANOIA"
57284,"Tram de_( TORRENT DE L'ANOIA )"
57285,"TORRENT DE LES DEVESES"
57286,"Tram de_( TORRENT DE LES DEVESES )"
57287,"Tram de_( TORRENT DE L'ANOIA )"
57289,"TORRENT DELS MURRIS"
57290,"Tram de_( TORRENT DELS MURRIS )"
57295,"Tram de_( TORRENT DE L'ANOIA )"
57297,"Tram de_( TORRENT DE L'ANOIA )"
57299,"RIU RIERUSSA"
57300,"Tram de_( RIU RIERUSSA )"
57302,"TORRENT DE CAN BOSC"
57303,"Tram de_( TORRENT DE CAN BOSC )"
57305,"TORRENT DE LA FONTSANTA"
57306,"Tram de_( TORRENT DE LA FONTSANTA )"
57308,"Tram de_( TORRENT DE LA FONTSANTA )"
57310,"TORRENT DE LA PEDROSA"
57311,"Tram de_( TORRENT DE LA PEDROSA )"
57312,"Tram de_( TORRENT DE LA PEDROSA )"
57313,"Tram de_( TORRENT DE LA FONTSANTA )"
57314,"TORRENT DEL SALT DE CAN LLOPARD"
57315,"Tram de_( TORRENT DEL SALT DE CAN LLOPARD )"
57317,"Tram de_( TORRENT DE L'ANOIA )"
57318,"TORRENT DE SANT MIGUEL"
57319,"Tram de_( TORRENT DE SANT MIGUEL )"
57320,"TORRENT DE VALLBARDINA"
57321,"Tram de_( TORRENT DE VALLBARDINA )"
57322,"Tram de_( TORRENT DE L'ANOIA )"
57323,"FONDO DE PARELLADA"
57324,"Tram de_( FONDO DE PARELLADA )"
57325,"TORRENT DE CAN TORRES"
57326,"Tram de_( TORRENT DE CAN TORRES )"
57329,"Tram de_( TORRENT DE L'ANOIA )"
57330,"TORRENT DE CAN VERMELL"
57331,"Tram de_( TORRENT DE CAN VERMELL )"
57332,"TORRENT DEL SALT DEL LLOP"
57333,"Tram de_( TORRENT DEL SALT DEL LLOP )"
57334,"Tram de_( TORRENT DEL SALT DEL LLOP )"
57335,"RIERA DE LAVERNO"
57336,"Tram de_( RIERA DE LAVERNO )"
57338,"TORRENT DE LA FONT DE JUI"
57339,"Tram de_( TORRENT DE LA FONT DE JUI )"
57340,"Tram de_( RIERA DE LAVERNO )"
57341,"RIERA DE SANTA FE"
57342,"TORRENT DE SABANELL O DELS BRIVONS"
57343,"Tram de_( TORRENT DE SABANELL O DELS BRIVONS )"
57344,"Tram de_( TORRENT DE SABANELL O DELS BRIVONS )"
57345,"TORRENT DE CAL CERDA"
57348,"Tram de_( TORRENT DE CAL CERDA )"
57349,"TORRENT DE CANTALLOPS"
57350,"Tram de_( TORRENT DE CANTALLOPS )"
57352,"TORRENT D'AVINYO"
57353,"Tram de_( TORRENT D'AVINYO )"
57354,"Tram de_( TORRENT D'AVINYO )"
57357,"Tram de_( TORRENT DE CANTALLOPS )"
57358,"Tram de_( RIERA DE SANTA FE )"
57359,"RIERA DEL ROMANI"
57360,"Tram de_( RIERA DEL ROMANI )"
57361,"Tram de_( RIERA DEL ROMANI )"
57363,"TORRENT DE LES TARUMBES"
57366,"Tram de_( TORRENT DE LES TARUMBES )"
57369,"TORRENT DE LA FONT FRESCA"
57370,"Tram de_( TORRENT DE LA FONT FRESCA )"
57371,"Tram de_( TORRENT DE L'ANOIA )"
57372,"Tram de_( TORRENT DE L'ANOIA )"
57374,"Tram de_( TORRENT DE L'ANOIA )"
57375,"TORRENT DE CAN BENET"
57377,"RIU DE BITLLES"
57378,"Tram de_( RIU DE BITLLES )"
57379,"TORRENT DEL CEMENTIRI"
57380,"Tram de_( TORRENT DEL CEMENTIRI )"
57381,"Tram de_( TORRENT DEL CEMENTIRI )"
57382,"Tram de_( RIU DE BITLLES )"
57383,"Tram de_( RIU DE BITLLES )"
57386,"Tram de_( RIU DE BITLLES )"
57387,"TORRENT DEL DUC"
57388,"Tram de_( TORRENT DEL DUC )"
57390,"TORRENT DE VALLDELLOS"
57391,"Tram de_( TORRENT DE VALLDELLOS )"
57392,"Tram de_( TORRENT DEL DUC )"
57393,"RIERA DE MEDIONA"
57394,"TORRENT DE GUINYOLES"
57395,"Tram de_( TORRENT DE GUINYOLES )"
